year,quarter,country_state_level,location,registered_users,app_opens,brand,brand_count,brand_percentage
2018,3,state,chandigarh,143893,0,Oppo,14437,0.100331496
2018,3,state,chandigarh,143893,0,Apple,12403,0.086195993
2018,3,state,chandigarh,143893,0,OnePlus,5178,0.035985072
2018,3,state,chandigarh,143893,0,Realme,4664,0.032412974
2018,3,state,chandigarh,143893,0,Motorola,4590,0.031898703
2018,3,state,chandigarh,143893,0,Lenovo,2926,0.020334554
2018,3,state,chandigarh,143893,0,Micromax,2395,0.016644312
2018,3,state,chandigarh,143893,0,Others,15924,0.110665564
2018,4,state,chandigarh,177747,0,Xiaomi,43505,0.244757999
2018,4,state,chandigarh,177747,0,Samsung,35417,0.199255121
2018,4,state,chandigarh,177747,0,Vivo,23567,0.132587329
2018,4,state,chandigarh,177747,0,Oppo,18698,0.105194462
2018,4,state,chandigarh,177747,0,Apple,15191,0.085464171
2018,4,state,chandigarh,177747,0,OnePlus,6197,0.034864161
2018,4,state,chandigarh,177747,0,Realme,5731,0.032242457
2018,4,state,chandigarh,177747,0,Motorola,5354,0.030121465
2018,4,state,chandigarh,177747,0,Lenovo,3148,0.017710566
2018,4,state,chandigarh,177747,0,Huawei,2838,0.015966514
2018,4,state,chandigarh,177747,0,Others,18101,0.101835755
2019,1,state,chandigarh,209175,0,Xiaomi,51075,0.244173539
2019,1,state,chandigarh,209175,0,Samsung,41609,0.198919565
2019,1,state,chandigarh,209175,0,Vivo,29056,0.138907613
2019,1,state,chandigarh,209175,0,Oppo,23095,0.110409944
2019,1,state,chandigarh,209175,0,Apple,17580,0.08404446
2019,1,state,chandigarh,209175,0,OnePlus,6880,0.03289112
2019,1,state,chandigarh,209175,0,Realme,6690,0.03198279
2019,1,state,chandigarh,209175,0,Motorola,6007,0.028717581
2019,1,state,chandigarh,209175,0,Lenovo,3406,0.016283017
2019,1,state,chandigarh,209175,0,Huawei,3364,0.016082228
2019,1,state,chandigarh,209175,0,Others,20413,0.097588144
2019,2,state,chandigarh,240439,1220176,Xiaomi,58356,0.24270605
2019,2,state,chandigarh,240439,1220176,Samsung,48067,0.199913492
2019,2,state,chandigarh,240439,1220176,Vivo,34791,0.144697824
2019,2,state,chandigarh,240439,1220176,Oppo,27444,0.114141217
2019,2,state,chandigarh,240439,1220176,Apple,20041,0.083351703
2019,2,state,chandigarh,240439,1220176,OnePlus,7595,0.031588054
2019,2,state,chandigarh,240439,1220176,Realme,7590,0.031567258
2019,2,state,chandigarh,240439,1220176,Motorola,6475,0.026929907
2019,2,state,chandigarh,240439,1220176,Huawei,3816,0.015870969
2019,2,state,chandigarh,240439,1220176,Lenovo,3595,0.014951817
2019,2,state,chandigarh,240439,1220176,Others,22669,0.09428171
2019,3,state,chandigarh,267337,4625196,Xiaomi,64422,0.240976745
2019,3,state,chandigarh,267337,4625196,Samsung,53606,0.200518447
2019,3,state,chandigarh,267337,4625196,Vivo,39957,0.149463037
2019,3,state,chandigarh,267337,4625196,Oppo,31459,0.117675443
2019,3,state,chandigarh,267337,4625196,Apple,22081,0.082596124
2019,3,state,chandigarh,267337,4625196,Realme,8500,0.031795075
2019,3,state,chandigarh,267337,4625196,OnePlus,8271,0.030938478
2019,3,state,chandigarh,267337,4625196,Motorola,6770,0.025323842
2019,3,state,chandigarh,267337,4625196,Huawei,4256,0.015919981
2019,3,state,chandigarh,267337,4625196,Lenovo,3716,0.013900059
2019,3,state,chandigarh,267337,4625196,Others,24299,0.090892768
2019,4,state,chandigarh,289590,4960441,Xiaomi,69435,0.23977002
2019,4,state,chandigarh,289590,4960441,Samsung,57981,0.200217549
2019,4,state,chandigarh,289590,4960441,Vivo,44605,0.154028109
2019,4,state,chandigarh,289590,4960441,Oppo,34871,0.12041507
2019,4,state,chandigarh,289590,4960441,Apple,23651,0.081670638
2019,4,state,chandigarh,289590,4960441,Realme,9610,0.033184848
2019,4,state,chandigarh,289590,4960441,OnePlus,8750,0.030215132
2019,4,state,chandigarh,289590,4960441,Motorola,6953,0.024009807
2019,4,state,chandigarh,289590,4960441,Huawei,4559,0.015742947
2019,4,state,chandigarh,289590,4960441,Lenovo,3777,0.013042577
2019,4,state,chandigarh,289590,4960441,Others,25398,0.087703305
2020,1,state,chandigarh,312887,5201211,Xiaomi,74599,0.238421539
2020,1,state,chandigarh,312887,5201211,Samsung,62236,0.198908871
2020,1,state,chandigarh,312887,5201211,Vivo,49864,0.159367439
2020,1,state,chandigarh,312887,5201211,Oppo,38691,0.123658062
2020,1,state,chandigarh,312887,5201211,Apple,25309,0.080888628
2020,1,state,chandigarh,312887,5201211,Realme,10759,0.034386216
2020,1,state,chandigarh,312887,5201211,OnePlus,9221,0.029470703
2020,1,state,chandigarh,312887,5201211,Motorola,7160,0.022883661
2020,1,state,chandigarh,312887,5201211,Huawei,4807,0.015363374
2020,1,state,chandigarh,312887,5201211,Lenovo,3862,0.012343114
2020,1,state,chandigarh,312887,5201211,Others,26379,0.084308392
2020,2,state,chandigarh,336351,3451250,Xiaomi,79401,0.236065895
2020,2,state,chandigarh,336351,3451250,Samsung,66732,0.198399886
2020,2,state,chandigarh,336351,3451250,Vivo,55338,0.164524559
2020,2,state,chandigarh,336351,3451250,Oppo,42912,0.127581009
2020,2,state,chandigarh,336351,3451250,Apple,26562,0.078971075
2020,2,state,chandigarh,336351,3451250,Realme,11849,0.03522808
2020,2,state,chandigarh,336351,3451250,OnePlus,9516,0.028291874
2020,2,state,chandigarh,336351,3451250,Motorola,7308,0.021727303
2020,2,state,chandigarh,336351,3451250,Huawei,5057,0.015034889
2020,2,state,chandigarh,336351,3451250,HMD Global,3920,0.011654492
2020,2,state,chandigarh,336351,3451250,Others,27756,0.082520938
2020,3,state,chandigarh,362588,4888739,Xiaomi,84467,0.232955862
2020,3,state,chandigarh,362588,4888739,Samsung,72072,0.198771057
2020,3,state,chandigarh,362588,4888739,Vivo,61814,0.170479994
2020,3,state,chandigarh,362588,4888739,Oppo,47234,0.130269066
2020,3,state,chandigarh,362588,4888739,Apple,28288,0.078016923
2020,3,state,chandigarh,362588,4888739,Realme,13210,0.036432535
2020,3,state,chandigarh,362588,4888739,OnePlus,9903,0.02731199
2020,3,state,chandigarh,362588,4888739,Motorola,7558,0.020844595
2020,3,state,chandigarh,362588,4888739,Huawei,5327,0.014691606
2020,3,state,chandigarh,362588,4888739,HMD Global,4168,0.01149514
2020,3,state,chandigarh,362588,4888739,Others,28547,0.078731232
2020,4,state,chandigarh,391402,6477974,Xiaomi,90201,0.230456155
2020,4,state,chandigarh,391402,6477974,Samsung,78159,0.199689833
2020,4,state,chandigarh,391402,6477974,Vivo,68293,0.174483012
2020,4,state,chandigarh,391402,6477974,Oppo,51650,0.131961513
2020,4,state,chandigarh,391402,6477974,Apple,30593,0.078162605
2020,4,state,chandigarh,391402,6477974,Realme,14705,0.037570069
2020,4,state,chandigarh,391402,6477974,OnePlus,10462,0.026729552
2020,4,state,chandigarh,391402,6477974,Motorola,7780,0.019877262
2020,4,state,chandigarh,391402,6477974,Huawei,5641,0.014412292
2020,4,state,chandigarh,391402,6477974,HMD Global,4400,0.011241639
2020,4,state,chandigarh,391402,6477974,Others,29518,0.075416068
2021,1,state,chandigarh,419998,7919533,Xiaomi,96137,0.228898709
2021,1,state,chandigarh,419998,7919533,Samsung,83453,0.198698565
2021,1,state,chandigarh,419998,7919533,Vivo,74844,0.178200849
2021,1,state,chandigarh,419998,7919533,Oppo,56200,0.133810161
2021,1,state,chandigarh,419998,7919533,Apple,32907,0.078350373
2021,1,state,chandigarh,419998,7919533,Realme,16641,0.039621617
2021,1,state,chandigarh,419998,7919533,OnePlus,10995,0.026178696
2021,1,state,chandigarh,419998,7919533,Motorola,7989,0.019021519
2021,1,state,chandigarh,419998,7919533,Huawei,5854,0.013938162
2021,1,state,chandigarh,419998,7919533,HMD Global,4591,0.010931004
2021,1,state,chandigarh,419998,7919533,Others,30387,0.072350345
2021,2,state,chandigarh,448572,4733924,Xiaomi,101761,0.226855443
2021,2,state,chandigarh,448572,4733924,Samsung,88362,0.196985099
2021,2,state,chandigarh,448572,4733924,Vivo,81826,0.182414417
2021,2,state,chandigarh,448572,4733924,Oppo,60671,0.135253649
2021,2,state,chandigarh,448572,4733924,Apple,35361,0.078830154
2021,2,state,chandigarh,448572,4733924,Realme,19398,0.043243894
2021,2,state,chandigarh,448572,4733924,OnePlus,11907,0.026544234
2021,2,state,chandigarh,448572,4733924,Motorola,8043,0.017930232
2021,2,state,chandigarh,448572,4733924,Huawei,5918,0.013192977
2021,2,state,chandigarh,448572,4733924,HMD Global,4599,0.010252535
2021,2,state,chandigarh,448572,4733924,Others,30726,0.068497365
2021,3,state,chandigarh,480463,6378807,Xiaomi,107815,0.224398133
2021,3,state,chandigarh,480463,6378807,Samsung,92724,0.192988846
2021,3,state,chandigarh,480463,6378807,Vivo,89865,0.187038336
2021,3,state,chandigarh,480463,6378807,Oppo,66039,0.137448669
2021,3,state,chandigarh,480463,6378807,Apple,37880,0.078840618
2021,3,state,chandigarh,480463,6378807,Realme,22934,0.047733124
2021,3,state,chandigarh,480463,6378807,OnePlus,13193,0.02745893
2021,3,state,chandigarh,480463,6378807,Motorola,8166,0.016996106
2021,3,state,chandigarh,480463,6378807,Huawei,5900,0.012279822
2021,3,state,chandigarh,480463,6378807,HMD Global,4496,0.00935764
2021,3,state,chandigarh,480463,6378807,Others,31451,0.065459775
2021,4,state,chandigarh,512092,11603954,Xiaomi,112958,0.220581458
2021,4,state,chandigarh,512092,11603954,Vivo,97127,0.189667091
2021,4,state,chandigarh,512092,11603954,Samsung,97097,0.189608508
2021,4,state,chandigarh,512092,11603954,Oppo,71275,0.139183975
2021,4,state,chandigarh,512092,11603954,Apple,41698,0.081426775
2021,4,state,chandigarh,512092,11603954,Realme,27098,0.052916273
2021,4,state,chandigarh,512092,11603954,OnePlus,14380,0.028080892
2021,4,state,chandigarh,512092,11603954,Motorola,8240,0.016090859
2021,4,state,chandigarh,512092,11603954,Huawei,5797,0.011320232
2021,4,state,chandigarh,512092,11603954,HMD Global,4511,0.008808964
2021,4,state,chandigarh,512092,11603954,Others,31911,0.062314975
2022,1,state,chandigarh,541549,2321685,Xiaomi,118077,0.218035672
2022,1,state,chandigarh,541549,2321685,Vivo,103673,0.191437894
2022,1,state,chandigarh,541549,2321685,Samsung,100254,0.185124522
2022,1,state,chandigarh,541549,2321685,Oppo,76330,0.140947541
2022,1,state,chandigarh,541549,2321685,Apple,45080,0.083242698
2022,1,state,chandigarh,541549,2321685,Realme,30911,0.057078861
2022,1,state,chandigarh,541549,2321685,OnePlus,15554,0.028721316
2022,1,state,chandigarh,541549,2321685,Motorola,8378,0.015470438
2022,1,state,chandigarh,541549,2321685,Huawei,5812,0.010732178
2022,1,state,chandigarh,541549,2321685,HMD Global,4529,0.008363047
2022,1,state,chandigarh,541549,2321685,Others,32951,0.060845833
2022,2,state,chandigarh,569582,2285979,Unknown,0,0
2022,3,state,chandigarh,598698,2173356,Unknown,0,0
2022,4,state,chandigarh,627563,15308862,Unknown,0,0
2023,1,state,chandigarh,654522,2001065,Unknown,0,0
2023,2,state,chandigarh,678662,1978988,Unknown,0,0
2023,3,state,chandigarh,704144,1924922,Unknown,0,0
2023,4,state,chandigarh,727594,35719991,Unknown,0,0
2024,1,state,chandigarh,754849,2680802,Unknown,0,0
2024,2,state,chandigarh,782791,3351127,Unknown,0,0
2024,3,state,chandigarh,700398,3757821,Unknown,0,0
2024,4,state,chandigarh,721216,37265017,Unknown,0,0
2018,1,state,chhattisgarh,679263,0,Xiaomi,161753,0.23813015
2018,1,state,chhattisgarh,679263,0,Samsung,125715,0.185075589
2018,1,state,chhattisgarh,679263,0,Vivo,103265,0.152025062
2018,1,state,chhattisgarh,679263,0,Oppo,62998,0.092744636
2018,1,state,chhattisgarh,679263,0,Micromax,53452,0.07869117
2018,1,state,chhattisgarh,679263,0,Realme,40116,0.059058126
2018,1,state,chhattisgarh,679263,0,OnePlus,15860,0.023348835
2018,1,state,chhattisgarh,679263,0,Apple,15418,0.02269813
2018,1,state,chhattisgarh,679263,0,Lenovo,13258,0.019518213
2018,1,state,chhattisgarh,679263,0,Motorola,12182,0.017934143
2018,1,state,chhattisgarh,679263,0,Others,75246,0.110775944
2018,2,state,chhattisgarh,950675,0,Xiaomi,229221,0.241113945
2018,2,state,chhattisgarh,950675,0,Samsung,174661,0.183723144
2018,2,state,chhattisgarh,950675,0,Vivo,152196,0.160092566
2018,2,state,chhattisgarh,950675,0,Oppo,90864,0.095578405
2018,2,state,chhattisgarh,950675,0,Micromax,73053,0.076843296
2018,2,state,chhattisgarh,950675,0,Realme,54968,0.05781997
2018,2,state,chhattisgarh,950675,0,Apple,20055,0.021095537
2018,2,state,chhattisgarh,950675,0,OnePlus,19998,0.02103558
2018,2,state,chhattisgarh,950675,0,Lenovo,17504,0.018412181
2018,2,state,chhattisgarh,950675,0,Motorola,16136,0.016973203
2018,2,state,chhattisgarh,950675,0,Others,102019,0.107312173
2018,3,state,chhattisgarh,1217792,0,Xiaomi,298538,0.245146954
2018,3,state,chhattisgarh,1217792,0,Samsung,222989,0.183109267
2018,3,state,chhattisgarh,1217792,0,Vivo,205795,0.168990271
2018,3,state,chhattisgarh,1217792,0,Oppo,119608,0.098217101
2018,3,state,chhattisgarh,1217792,0,Micromax,92998,0.076366079
2018,3,state,chhattisgarh,1217792,0,Realme,70527,0.057913831
2018,3,state,chhattisgarh,1217792,0,OnePlus,23810,0.019551779
2018,3,state,chhattisgarh,1217792,0,Apple,23566,0.019351416
2018,3,state,chhattisgarh,1217792,0,Motorola,19369,0.015905015
2018,3,state,chhattisgarh,1217792,0,Lenovo,18890,0.01551168
2018,3,state,chhattisgarh,1217792,0,Others,121702,0.099936607
2018,4,state,chhattisgarh,1579998,0,Xiaomi,378100,0.2393041
2018,4,state,chhattisgarh,1579998,0,Samsung,280138,0.177302756
2018,4,state,chhattisgarh,1579998,0,Vivo,275135,0.174136296
2018,4,state,chhattisgarh,1579998,0,Oppo,155513,0.098426074
2018,4,state,chhattisgarh,1579998,0,Micromax,154018,0.09747987
2018,4,state,chhattisgarh,1579998,0,Realme,91037,0.057618427
2018,4,state,chhattisgarh,1579998,0,Apple,28128,0.017802554
2018,4,state,chhattisgarh,1579998,0,OnePlus,27785,0.017585465
2018,4,state,chhattisgarh,1579998,0,Motorola,22980,0.014544322
2018,4,state,chhattisgarh,1579998,0,Lenovo,22246,0.014079765
2018,4,state,chhattisgarh,1579998,0,Others,144918,0.091720369
2019,1,state,chhattisgarh,1908898,0,Xiaomi,454437,0.238062484
2019,1,state,chhattisgarh,1908898,0,Vivo,344150,0.180287265
2019,1,state,chhattisgarh,1908898,0,Samsung,336551,0.176306434
2019,1,state,chhattisgarh,1908898,0,Oppo,192191,0.10068165
2019,1,state,chhattisgarh,1908898,0,Micromax,187241,0.098088531
2019,1,state,chhattisgarh,1908898,0,Realme,109520,0.057373416
2019,1,state,chhattisgarh,1908898,0,Apple,32769,0.017166449
2019,1,state,chhattisgarh,1908898,0,OnePlus,31894,0.016708069
2019,1,state,chhattisgarh,1908898,0,Motorola,25968,0.01360366
2019,1,state,chhattisgarh,1908898,0,Lenovo,24737,0.012958786
2019,1,state,chhattisgarh,1908898,0,Others,169440,0.088763255
2019,2,state,chhattisgarh,2191066,13206373,Xiaomi,521922,0.2382046
2019,2,state,chhattisgarh,2191066,13206373,Vivo,406013,0.185303866
2019,2,state,chhattisgarh,2191066,13206373,Samsung,388144,0.177148475
2019,2,state,chhattisgarh,2191066,13206373,Oppo,225563,0.102946694
2019,2,state,chhattisgarh,2191066,13206373,Micromax,208017,0.094938719
2019,2,state,chhattisgarh,2191066,13206373,Realme,126313,0.057649108
2019,2,state,chhattisgarh,2191066,13206373,Apple,37139,0.016950197
2019,2,state,chhattisgarh,2191066,13206373,OnePlus,35168,0.016050635
2019,2,state,chhattisgarh,2191066,13206373,Motorola,28701,0.013099103
2019,2,state,chhattisgarh,2191066,13206373,Lenovo,27225,0.012425459
2019,2,state,chhattisgarh,2191066,13206373,Others,186861,0.085283145
2019,3,state,chhattisgarh,2435058,46362341,Xiaomi,582178,0.23908178
2019,3,state,chhattisgarh,2435058,46362341,Vivo,463726,0.190437353
2019,3,state,chhattisgarh,2435058,46362341,Samsung,424913,0.174498102
2019,3,state,chhattisgarh,2435058,46362341,Oppo,254200,0.104391764
2019,3,state,chhattisgarh,2435058,46362341,Micromax,225367,0.092550978
2019,3,state,chhattisgarh,2435058,46362341,Realme,145376,0.059701247
2019,3,state,chhattisgarh,2435058,46362341,Apple,40822,0.016764282
2019,3,state,chhattisgarh,2435058,46362341,OnePlus,38300,0.015728578
2019,3,state,chhattisgarh,2435058,46362341,Motorola,30550,0.012545902
2019,3,state,chhattisgarh,2435058,46362341,Lenovo,26475,0.010872431
2019,3,state,chhattisgarh,2435058,46362341,Others,203151,0.083427582
2019,4,state,chhattisgarh,2725900,57278977,Xiaomi,649776,0.23837118
2019,4,state,chhattisgarh,2725900,57278977,Vivo,534907,0.196231336
2019,4,state,chhattisgarh,2725900,57278977,Samsung,473054,0.173540482
2019,4,state,chhattisgarh,2725900,57278977,Oppo,290835,0.106693202
2019,4,state,chhattisgarh,2725900,57278977,Micromax,243335,0.089267765
2019,4,state,chhattisgarh,2725900,57278977,Realme,169406,0.062146814
2019,4,state,chhattisgarh,2725900,57278977,Apple,44369,0.016276826
2019,4,state,chhattisgarh,2725900,57278977,OnePlus,41107,0.015080157
2019,4,state,chhattisgarh,2725900,57278977,Motorola,32554,0.011942478
2019,4,state,chhattisgarh,2725900,57278977,Lenovo,27622,0.010133167
2019,4,state,chhattisgarh,2725900,57278977,Others,218935,0.080316593
2020,1,state,chhattisgarh,3016487,64224101,Xiaomi,711639,0.235916482
2020,1,state,chhattisgarh,3016487,64224101,Vivo,613952,0.203532122
2020,1,state,chhattisgarh,3016487,64224101,Samsung,521671,0.172939913
2020,1,state,chhattisgarh,3016487,64224101,Oppo,328835,0.10901257
2020,1,state,chhattisgarh,3016487,64224101,Micromax,253971,0.084194296
2020,1,state,chhattisgarh,3016487,64224101,Realme,196352,0.065092938
2020,1,state,chhattisgarh,3016487,64224101,Apple,47890,0.015876084
2020,1,state,chhattisgarh,3016487,64224101,OnePlus,43526,0.014429368
2020,1,state,chhattisgarh,3016487,64224101,Motorola,34414,0.011408635
2020,1,state,chhattisgarh,3016487,64224101,Lenovo,29426,0.009755056
2020,1,state,chhattisgarh,3016487,64224101,Others,234811,0.077842537
2020,2,state,chhattisgarh,3401658,68493384,Xiaomi,796390,0.234118186
2020,2,state,chhattisgarh,3401658,68493384,Vivo,714180,0.209950559
2020,2,state,chhattisgarh,3401658,68493384,Samsung,579423,0.170335466
2020,2,state,chhattisgarh,3401658,68493384,Oppo,377290,0.11091356
2020,2,state,chhattisgarh,3401658,68493384,Micromax,282770,0.08312711
2020,2,state,chhattisgarh,3401658,68493384,Realme,227611,0.066911782
2020,2,state,chhattisgarh,3401658,68493384,Apple,50835,0.014944183
2020,2,state,chhattisgarh,3401658,68493384,OnePlus,45570,0.013396408
2020,2,state,chhattisgarh,3401658,68493384,Motorola,36651,0.010774452
2020,2,state,chhattisgarh,3401658,68493384,Lenovo,30902,0.009084394
2020,2,state,chhattisgarh,3401658,68493384,Others,260036,0.076443899
2020,3,state,chhattisgarh,3799386,86918606,Xiaomi,879885,0.231586104
2020,3,state,chhattisgarh,3799386,86918606,Vivo,837832,0.220517736
2020,3,state,chhattisgarh,3799386,86918606,Samsung,638573,0.168072683
2020,3,state,chhattisgarh,3799386,86918606,Oppo,424680,0.111775955
2020,3,state,chhattisgarh,3799386,86918606,Micromax,300759,0.079159896
2020,3,state,chhattisgarh,3799386,86918606,Realme,264356,0.069578611
2020,3,state,chhattisgarh,3799386,86918606,Apple,54717,0.014401538
2020,3,state,chhattisgarh,3799386,86918606,OnePlus,48306,0.01271416
2020,3,state,chhattisgarh,3799386,86918606,Motorola,38887,0.010235075
2020,3,state,chhattisgarh,3799386,86918606,Lenovo,32625,0.008586914
2020,3,state,chhattisgarh,3799386,86918606,Others,278766,0.073371329
2020,4,state,chhattisgarh,4190601,109900467,Xiaomi,962085,0.229581628
2020,4,state,chhattisgarh,4190601,109900467,Vivo,951506,0.227057169
2020,4,state,chhattisgarh,4190601,109900467,Samsung,697989,0.166560596
2020,4,state,chhattisgarh,4190601,109900467,Oppo,473974,0.113104063
2020,4,state,chhattisgarh,4190601,109900467,Micromax,315002,0.075168693
2020,4,state,chhattisgarh,4190601,109900467,Realme,302527,0.072191793
2020,4,state,chhattisgarh,4190601,109900467,Apple,59187,0.01412375
2020,4,state,chhattisgarh,4190601,109900467,OnePlus,51351,0.012253851
2020,4,state,chhattisgarh,4190601,109900467,Motorola,41093,0.009805992
2020,4,state,chhattisgarh,4190601,109900467,Lenovo,34335,0.008193336
2020,4,state,chhattisgarh,4190601,109900467,Others,301552,0.071959129
2021,1,state,chhattisgarh,4514551,124648704,Vivo,1059097,0.234596309
2021,1,state,chhattisgarh,4514551,124648704,Xiaomi,1035868,0.229450947
2021,1,state,chhattisgarh,4514551,124648704,Samsung,741544,0.164256423
2021,1,state,chhattisgarh,4514551,124648704,Oppo,511992,0.113409285
2021,1,state,chhattisgarh,4514551,124648704,Realme,338436,0.074965595
2021,1,state,chhattisgarh,4514551,124648704,Micromax,315253,0.069830422
2021,1,state,chhattisgarh,4514551,124648704,Apple,63748,0.014120563
2021,1,state,chhattisgarh,4514551,124648704,OnePlus,54838,0.012146944
2021,1,state,chhattisgarh,4514551,124648704,Motorola,42166,0.009340021
2021,1,state,chhattisgarh,4514551,124648704,Huawei,35061,0.007766221
2021,1,state,chhattisgarh,4514551,124648704,Others,316548,0.070117272
2021,2,state,chhattisgarh,4837055,205784717,Vivo,1169224,0.241722288
2021,2,state,chhattisgarh,4837055,205784717,Xiaomi,1101581,0.227737952
2021,2,state,chhattisgarh,4837055,205784717,Samsung,778803,0.161007679
2021,2,state,chhattisgarh,4837055,205784717,Oppo,550796,0.113870113
2021,2,state,chhattisgarh,4837055,205784717,Realme,397105,0.082096441
2021,2,state,chhattisgarh,4837055,205784717,Micromax,302906,0.062621988
2021,2,state,chhattisgarh,4837055,205784717,Apple,69177,0.014301471
2021,2,state,chhattisgarh,4837055,205784717,OnePlus,61100,0.012631653
2021,2,state,chhattisgarh,4837055,205784717,Motorola,41735,0.008628184
2021,2,state,chhattisgarh,4837055,205784717,Huawei,34225,0.007075586
2021,2,state,chhattisgarh,4837055,205784717,Others,330403,0.068306645
2021,3,state,chhattisgarh,5206084,276486076,Vivo,1306833,0.251020345
2021,3,state,chhattisgarh,5206084,276486076,Xiaomi,1175329,0.225760668
2021,3,state,chhattisgarh,5206084,276486076,Samsung,796963,0.153083008
2021,3,state,chhattisgarh,5206084,276486076,Oppo,605302,0.116268197
2021,3,state,chhattisgarh,5206084,276486076,Realme,464310,0.089186037
2021,3,state,chhattisgarh,5206084,276486076,Micromax,283826,0.054518137
2021,3,state,chhattisgarh,5206084,276486076,Apple,75098,0.014425046
2021,3,state,chhattisgarh,5206084,276486076,OnePlus,74197,0.014251979
2021,3,state,chhattisgarh,5206084,276486076,Motorola,41449,0.007961646
2021,3,state,chhattisgarh,5206084,276486076,Infinix,38832,0.007458965
2021,3,state,chhattisgarh,5206084,276486076,Others,343945,0.066065972
2021,4,state,chhattisgarh,5565481,251752583,Vivo,1423389,0.255753097
2021,4,state,chhattisgarh,5565481,251752583,Xiaomi,1243356,0.223404949
2021,4,state,chhattisgarh,5565481,251752583,Samsung,821562,0.14761743
2021,4,state,chhattisgarh,5565481,251752583,Oppo,651316,0.1170278
2021,4,state,chhattisgarh,5565481,251752583,Realme,551719,0.099132312
2021,4,state,chhattisgarh,5565481,251752583,Micromax,262792,0.047218201
2021,4,state,chhattisgarh,5565481,251752583,OnePlus,87470,0.015716521
2021,4,state,chhattisgarh,5565481,251752583,Apple,87360,0.015696756
2021,4,state,chhattisgarh,5565481,251752583,Infinix,47609,0.008554337
2021,4,state,chhattisgarh,5565481,251752583,Tecno,44668,0.008025901
2021,4,state,chhattisgarh,5565481,251752583,Others,344240,0.061852695
2022,1,state,chhattisgarh,5916961,448503438,Vivo,1531319,0.258801604
2022,1,state,chhattisgarh,5916961,448503438,Xiaomi,1301387,0.219941791
2022,1,state,chhattisgarh,5916961,448503438,Samsung,843988,0.142638763
2022,1,state,chhattisgarh,5916961,448503438,Oppo,702141,0.118665815
2022,1,state,chhattisgarh,5916961,448503438,Realme,629948,0.106464788
2022,1,state,chhattisgarh,5916961,448503438,Micromax,255953,0.04325751
2022,1,state,chhattisgarh,5916961,448503438,OnePlus,99485,0.01681353
2022,1,state,chhattisgarh,5916961,448503438,Apple,96555,0.016318343
2022,1,state,chhattisgarh,5916961,448503438,Tecno,57754,0.009760754
2022,1,state,chhattisgarh,5916961,448503438,Infinix,53501,0.009041973
2022,1,state,chhattisgarh,5916961,448503438,Others,344930,0.058295128
2022,2,state,chhattisgarh,6238349,501411120,Unknown,0,0
2022,3,state,chhattisgarh,6562237,543206487,Unknown,0,0
2022,4,state,chhattisgarh,6846822,354976814,Unknown,0,0
2023,1,state,chhattisgarh,7159660,678798431,Unknown,0,0
2023,2,state,chhattisgarh,7469508,749111705,Unknown,0,0
2023,3,state,chhattisgarh,7779977,951586898,Unknown,0,0
2023,4,state,chhattisgarh,8057016,545124233,Unknown,0,0
2024,1,state,chhattisgarh,8394140,1290951432,Unknown,0,0
2024,2,state,chhattisgarh,8704757,1483224382,Unknown,0,0
2024,3,state,chhattisgarh,10290502,1469220234,Unknown,0,0
2024,4,state,chhattisgarh,10651135,869239311,Unknown,0,0
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,Xiaomi,12990,0.243907019
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,Samsung,10123,0.190074731
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,Vivo,8579,0.161083781
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,Oppo,5623,0.105580382
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,Realme,3008,0.056479778
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,Lenovo,1714,0.032182958
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,Motorola,1527,0.028671749
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,Apple,1436,0.026963085
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,OnePlus,1090,0.020466409
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,Micromax,847,0.015903714
2018,1,state,dadra-&-nagar-haveli-&-daman-&-diu,53258,0,Others,6321,0.118686395
2018,2,state,dadra-&-nagar-haveli-&-daman-&-diu,71458,0,Xiaomi,17620,0.24657841
2018,2,state,dadra-&-nagar-haveli-&-daman-&-diu,71458,0,Samsung,13325,0.186473173
2018,2,state,dadra-&-nagar-haveli-&-daman-&-diu,71458,0,Vivo,12204,0.170785636
2018,2,state,dadra-&-nagar-haveli-&-daman-&-diu,71458,0,Oppo,7585,0.106146268
2018,2,state,dadra-&-nagar-haveli-&-daman-&-diu,71458,0,Realme,3991,0.055850989
2018,2,state,dadra-&-nagar-haveli-&-daman-&-diu,71458,0,Lenovo,2117,0.029625794
2018,2,state,dadra-&-nagar-haveli-&-daman-&-diu,71458,0,Motorola,1935,0.027078844
2018,2,state,dadra-&-nagar-haveli-&-daman-&-diu,71458,0,Apple,1812,0.025357553
2018,2,state,dadra-&-nagar-haveli-&-daman-&-diu,71458,0,OnePlus,1328,0.018584343
